file_name,relative_path,file_type,file_size,modified_time,possible_version_group,read_status,sheet,rows,columns,fields,preview_masked,date_candidates,date_range,possible_grain,candidate_keys,duplicate_rows,has_formula,notes
非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,xlsx,101899,2026-07-06T16:49:57,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,总体目标,7,21,月份 | 商务对接人 | 非重点品增量gmv | 重点品增量gmv | 新开6个月内5万商家数 | 开店商业数 | 首单商业数 | 品牌店开店商业数 | 有效新开数 | 当月订单数 | 当月商家原因售后订单数 | 上月订单数 | 上月商家原因售后订单数 | 当月商家原因售后订单率 | 上月商家原因售后订单率 | 当月商家原因售后订单率环比 | 售后备注 | 补充新开系数 | 新开系数 | 对应每家计件奖金 | 破峰提成系数,2026-03 | 高运 | 16811.79 | 146674.96 | 5 | 7 | 4 | None | 0.6000000000000001 | 13028 | 190 | 9071 | 149 | <PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED> | 无事发生 | 0 | 0.6 | 0 | 0 || 2026-06 | 高运 | 20443.19 | 371473.53 | 7 | 6 | 7 | 1 | 4.4 | 18602 | 401 | 15661 | 342 | <PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED> | 无事发生 | 0 | 4.4 | 300 | 0.5 || 2026-02 | 高运 | 12712.09999999995 | 49572.48 | 4 | None | 1 | None | 1.2 | 9071 | 149 | 9006 | 115 | <PHONE_MASKED> | <PHONE_MASKED> | 0.2863679283718299 | 绩效扣除10% | 0 | 1.2 | 0 | 0,月份,月份:2026-01-01..2026-07-01,unknown_pending_business_confirmation,,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,xlsx,101899,2026-07-06T16:49:57,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业售后情况统计,20,8,月份 | 商务对接人1 | 当月订单数 | 当月商家原因售后订单数 | 上月订单数 | 上月商家原因售后订单数 | 当月商家原因售后订单率 | 上月商家原因售后订单率,202509 | 高运 | 1268 | 28 | 1275 | 23 | 0.0220820189274448 | <PHONE_MASKED> || 202412 | 高运 | 596 | 26 | 0 | 0 | 0.0436241610738255 | None || 202504 | 高运 | 398 | 32 | 324 | 19 | 0.08040201005025126 | <PHONE_MASKED>,月份,月份:2024-12-01..2026-07-01,unknown_pending_business_confirmation,,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,xlsx,101899,2026-07-06T16:49:57,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业售后情况,225,17,月份 | 供应商ID | 供应商名称 | 商业开店日期 | 当月订单数 | 上月订单数 | 当月售后订单数 | 上月售后订单数 | 当月商家原因售后订单数 | 上月商家原因售后订单数 | 商务对接人 | 供应商省份 | 运营名称 | 对应人 | 当月商家原因售后订单率 | 上月商家原因售后订单率 | 商家原因售后订单率环比,202511 | 22033 | 重庆铃宇消费品供应链 | 20250627 | 52 | 16 | 2 | 2 | 0 | 2 | 高运 | 四川省 | 高运 | 高运 | 0 | 0.125 | -1 || 202512 | 22033 | 重庆铃宇消费品供应链 | 20250627 | 25 | 52 | 1 | 2 | 1 | 0 | 高运 | 四川省 | 高运 | 高运 | 0.04 | 0 | 0 || 202512 | 21117 | 四川赤泉甘木生物科技 | 20250407 | 6 | 21 | 0 | 0 | 0 | 0 | 高运 | 四川省 | 高运 | 高运 | 0 | 0 | 0,月份 | 商业开店日期,月份:2024-12-01..2026-07-01 | 商业开店日期:2023-01-12..2026-06-23,unknown_pending_business_confirmation,供应商ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,xlsx,101899,2026-07-06T16:49:57,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业每月GMV,35,57,供应商ID | 供应商名称 | 供应商证件名称 | 供应商省份 | 供应商城市 | 商业类型 | 商业开店日期 | 商业首单日期 | 状态 | a202606 | a202605 | a202604 | a202603 | a202602 | a202601 | a202512 | a202511 | a202510 | a202509 | a202508 | a202507 | a202506 | a202505 | a202504 | a202503 | a202502 | a202501 | a202412 | a202411 | a202410 | a202409 | a202408 | a202407 | a202406 | a202405 | a202404 | a202403 | a202402 | a202401 | a202312 | a202311 | a202310 | a202309 | a202308 | a202307 | a202306 | a202305 | a202304 | a202303 | a202302 | a202301 | 商务对接人 | 简称 | 运营名称 | 对应人 | 主店铺ID | 合并统计店铺,11628 | 子钦医疗 | 子钦医疗器械（重庆）股份有限公司 | 重庆市 | 重庆市 | None | 20230112 | 20230707 | 有效 | 1181 | 300 | 528 | 2176 | 1478 | 664 | 984 | 210 | 210 | 64 | 845 | 1398 | 906 | 175 | 745 | 613 | 1345 | 2055 | 175 | 1763 | 3198.8 | 2267 | 2305.9 | 4457.9 | 3969.42 | 1632.9 | 1848.9 | 1900.9 | 2435.34 | 4624.75 | 849.54 | 977.58 | 325.24 | 314.95 | 0 | 100 | 0 | 0 | 0 | 0 | 0 | 0 | 高运 | 子钦医疗 | None | 高运 | 11628 | 子钦医疗 || 21117 | 四川赤泉甘木生物科技 | 四川赤泉甘木生物科技有限公司 | 四川省 | 成都市 | None | 20250407 | 20250806 | 即将上架 | None | None | None | None | None | 753.97 | 812 | 3305.95 | 6072.6 | 1740 | 2950 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 高运 | 四川赤泉甘木生物科技 | 高运 | 高运 | 21117 | 四川赤泉甘木生物科技 || 21206 | 四川共创盛世商贸 | 四川共创盛世商贸有限公司 | 四川省 | 成都市 | None | 20250414 | 20250513 | 即将上架 | 318102.65 | 288037.08 | 208811.94 | 292587.04 | 120386.2 | 106946.81 | 52606 | 89642.26 | 39036.46 | 58450.55 | 126189.06 | 94487.05 | 16273.3 | 280.4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 高运 | 四川共创盛世商贸 | None | 高运 | 21206 | 四川共创盛世商贸,商业开店日期 | 商业首单日期,商业开店日期:2023-01-12..2026-06-23 | 商业首单日期:2023-07-07..2026-06-27,unknown_pending_business_confirmation,供应商ID | 主店铺ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,xlsx,101899,2026-07-06T16:49:57,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业情况,26,30,供应商ID | 简称 | 供应商省份 | 状态 | 商业保证金 | 实时在架sku数 | 主店铺ID | 月份 | GMV | 之前月份的峰值 | 在架天数5天以上sku数 | 月份差 | 商务对接人 | 动销店数 | 分店GMV | 新开有效 | 一线品牌品类gmv | 非重点品gmv | 之前月份的非重点品峰值 | 之前月份的重点品峰值 | 非重点品增量gmv | 重点品增量gmv | 保证金水平 | 有效计件 | 商业类型 | 开店月份 | 首单月份 | 增量分享标记 | 当月是否5万 | 预估五万达成,24236 | 重庆即美购供应链管理 | 重庆市 | 有效 | 100000 | 32 | 24236 | 2026-06 | 478.32 | 1496.82 | 37 | 2 | 高运 | 7 | 478.32 | 无效 | 0 | 478.32 | 702.5 | 1264.06 | 0 | 0 | 20000 | 0 | 特殊政策新店 | 2026-03 | 2026-03 | 0 | 0 | 0 || 24474 | 成都三合力医疗用品 | 四川省 | 有效 | 100000 | 26 | 24474 | 2026-06 | 885.8 | 692 | 26 | 2 | 高运 | 7 | 885.8 | 无效 | 0 | 885.8 | 692 | 0 | 193.8 | 0 | 100000 | 0 | 普通店 | 2026-03 | 2026-04 | 0 | 0 | 0 || 23871 | 好品惠 | 广东省 | 有效 | 50000 | 37 | 23871 | 2026-06 | 1797.86 | 9930.24 | 34 | 4 | 高运 | 8 | 1797.86 | 无效 | 895.54 | <PHONE_MASKED> | 1128.6 | 8801.64 | 0 | 0 | 50000 | 0 | 品牌店 | 2026-01 | 2026-02 | 0 | 0 | 0,月份 | 开店月份 | 首单月份,月份:2026-06-01..2026-06-01 | 开店月份:2026-01-01..2026-06-01 | 首单月份:2026-01-01..2026-06-01,unknown_pending_business_confirmation,供应商ID | 主店铺ID,2,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,xlsx,101899,2026-07-06T16:49:57,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业情况历史版,310,47,供应商ID | 商业开店日期 | 商业首单日期 | 供应商省份 | 状态 | 商业保证金 | 保证金余额 | business_scope | 主营业务关键词 | type_scope | busi_scope | 分类经营范围 | 商品经营范围 | 冻结状态 | 实时在架sku数 | 主店铺ID | 月份 | GMV | 之前月份的峰值 | 增量gmv | 在架天数5天以上sku数 | 日期_dt | 参考月份_dt | 月份_dt | 月份差 | 商务对接人 | 简称 | 供应商证件全称 | 运营名称 | 一线品牌品类gmv | 动销店数 | 分店GMV | 新开有效 | 非重点品gmv | 之前月份的非重点品峰值 | 之前月份的重点品峰值 | 非重点品增量gmv | 重点品增量gmv | 保证金水平 | 商业类型 | 有效计件 | 开店月份 | 首单月份 | 增量分享标记 | 当月是否5万 | 日均gmv | 预估五万达成,"22679 | 20250829 | 20250917.0 | 江西省 | 有效 | 100000 | 100000 | 6,7,8,12,21 | 外用,生活用品,化妆品,计生用品,消毒用品 | None | 10,11,12,9 | None | 日用品,医疗器械（一类）,消毒产品,化妆品 | 0 | 33 | 22679 | 2026-07 | 1585 | 36585.54 | 0 | None | 2025-09-17 00:00:00 | 2025-10-17 00:00:00 | 2026-07-01 00:00:00 | 9 | 高运 | 江西古戈尔商贸 | 江西古戈尔商贸有限公司 | 高运 | 0 | 17 | 1585 | 无效 | 1585 | 36585.54 | 0 | 0 | 0 | 100000 | 普通店 | 0 | 2025-08 | 2025-09 | 0 | 0 | 792.5 | 0 || 22862 | 20250918 | 20251017.0 | 四川省 | 有效 | 100000 | 99926.6 | 0,2,6,8,21,28 | 医疗器械,生活用品,计生用品,食品,消毒用品,保健品 | None | 19,16,12,11,10,9,8,6 | None | 日用品,医疗器械（一类）,食品,医疗器械（二类）,医疗器械（二类免备案）,... | 0 | 146 | 22862 | 2026-07 | 7221.68 | 476864.78 | 0 | None | 2025-10-17 00:00:00 | 2025-11-17 00:00:00 | 2026-07-01 00:00:00 | 8 | 高运 | 四川众恩德科技 | 四川众恩德科技有限公司 | 高运 | 3680.44 | 61 | 7221.68 | 无效 | 3541.24 | 40898.06 | 442572.18 | 0 | 0 | 100000 | 普通店 | 0 | 2025-09 | 2025-10 | 0 | 0 | 3610.84 | 1 || 22917 | 20250925 | 20250926.0 | 四川省 | 有效 | 100000 | 98782.12 | 0,2,3,6,7,8 | 医疗器械,生活用品,化妆品,计生用品,营养品,保健品 | None | 19,16,12,11,10,9,8,6 | None | 日用品,医疗器械（一类）,食品,医疗器械（二类）,医疗器械（二类免备案）,... | 0 | 953 | 22917 | 2026-07 | 21677.51 | 558654.71 | 0 | None | 2025-09-26 00:00:00 | 2025-10-26 00:00:00 | 2026-07-01 00:00:00 | 9 | 高运 | 成都天蕊贸易 | 成都天蕊贸易有限公司 | 高运 | 19517.75 | 111 | 16287.69 | 无效 | 2159.759999999998 | 73409.32999999996 | 485245.38 | 0 | 0 | 100000 | 普通店 | 0 | 2025-09 | 2025-09 | 0 | 0 | 8143.845 | 1",商业开店日期 | 商业首单日期 | 月份 | 日期_dt | 参考月份_dt | 月份_dt | 开店月份 | 首单月份,商业开店日期:2025-08-29..2026-06-29 | 商业首单日期:2025-09-17..2026-06-27 | 月份:2025-01-01..2026-07-01 | 日期_dt:2025-09-17..2026-06-27 | 参考月份_dt:2025-10-17..2026-07-27 | 月份_dt:2025-01-01..2026-07-01 | 开店月份:2025-08-01..2026-06-01 | 首单月份:2025-09-01..2026-06-01,unknown_pending_business_confirmation,供应商ID | 主店铺ID,7,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,xlsx,101899,2026-07-06T16:49:57,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,医疗器械经营店,1,26,药店ID | 省份 | 市区 | full_name | 在药师帮注册日期 | 启用日期 | 药店首单日期 | BD | 是否添加微信 | 药采购权限审核通过日期 | 最近一次申请药采购权限时间 | 商务对接人 | 美团评级 | 负责人1 | 负责人2 | 商家组负责人 | 线索提供人* | 激励 | BD线索 | a202601 | a202602 | a202603 | a202604 | a202605 | a202606 | 新开标签,3389366 | 重庆市 | 重庆市 | 重庆康美迪贸易有限公司 | 2024-08-27 14:21:20 | 2025-09-13 11:04:56 | 2025-11-13 14:23:27 | 唐雯琦 | 0 | 2025-09-13 11:04:56 | 2025-09-13 11:04:56 | 高运 | 0 | None | None | nan | nan | nan | nan | 0 | 0 | 0 | 0 | 0 | 0 | None,在药师帮注册日期 | 启用日期 | 药店首单日期 | 药采购权限审核通过日期 | 最近一次申请药采购权限时间,在药师帮注册日期:2024-08-27..2024-08-27 | 启用日期:2025-09-13..2025-09-13 | 药店首单日期:2025-11-13..2025-11-13 | 药采购权限审核通过日期:2025-09-13..2025-09-13 | 最近一次申请药采购权限时间:2025-09-13..2025-09-13,unknown_pending_business_confirmation,药店ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-03_sub_高运.xlsx,xlsx,101899,2026-07-06T16:49:57,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业补充保证金情况,1,10,供应商ID | 月份 | 简称 | 状态 | 商务对接人 | 最新保证金水平 | 过去保证金水平 | 过去有效计件 | 补充新开系数 | 最新当月有效计件,24447 | 2026-04 | 成都德善堂生物科技 | 有效 | 高运 | 100000 | 10000 | 0.2 | 0 | 0,月份,月份:2026-04-01..2026-04-01,unknown_pending_business_confirmation,供应商ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,xlsx,106261,2026-07-22T16:00:55,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,总体目标,7,21,月份 | 商务对接人 | 非重点品增量gmv | 重点品增量gmv | 新开6个月内5万商家数 | 开店商业数 | 首单商业数 | 品牌店开店商业数 | 有效新开数 | 当月订单数 | 当月商家原因售后订单数 | 上月订单数 | 上月商家原因售后订单数 | 当月商家原因售后订单率 | 上月商家原因售后订单率 | 当月商家原因售后订单率环比 | 售后备注 | 补充新开系数 | 新开系数 | 对应每家计件奖金 | 破峰提成系数,2026-03 | 高运 | 16811.79 | 146674.96 | 5 | 7 | 4 | None | 0.6000000000000001 | 13028 | 190 | 9071 | 151 | <PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED> | 无事发生 | 0 | 0.6 | 0 | 0 || 2026-06 | 高运 | 20244.49999999993 | 369842.77 | 7 | 6 | 7 | 1 | 4.4 | 18602 | 482 | 15661 | 352 | <PHONE_MASKED> | 0.02247621480109827 | <PHONE_MASKED> | 绩效扣除10% | 0 | 4.4 | 300 | 0.5 || 2026-01 | 高运 | 66843.97000000004 | 268649.86 | 3 | 2 | 1 | 1 | 0 | 9013 | 115 | 5854 | 81 | <PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED> | 无事发生 | 0 | 0 | 0 | 0,月份,月份:2026-01-01..2026-07-01,unknown_pending_business_confirmation,,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,xlsx,106261,2026-07-22T16:00:55,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业售后情况统计,20,8,月份 | 商务对接人1 | 当月订单数 | 当月商家原因售后订单数 | 上月订单数 | 上月商家原因售后订单数 | 当月商家原因售后订单率 | 上月商家原因售后订单率,202602 | 高运 | 9071 | 151 | 9006 | 115 | <PHONE_MASKED> | <PHONE_MASKED> || 202601 | 高运 | 9013 | 115 | 5854 | 81 | <PHONE_MASKED> | <PHONE_MASKED> || 202605 | 高运 | 15661 | 352 | 13589 | 281 | 0.02247621480109827 | 0.02067848995511075,月份,月份:2024-12-01..2026-07-01,unknown_pending_business_confirmation,,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,xlsx,106261,2026-07-22T16:00:55,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业售后情况,233,17,月份 | 供应商ID | 供应商名称 | 商业开店日期 | 当月订单数 | 上月订单数 | 当月售后订单数 | 上月售后订单数 | 当月商家原因售后订单数 | 上月商家原因售后订单数 | 商务对接人 | 供应商省份 | 运营名称 | 对应人 | 当月商家原因售后订单率 | 上月商家原因售后订单率 | 商家原因售后订单率环比,202510 | 22940 | 四川壹贝佳健康咨询 | 20250928 | 1077 | 1 | 42 | 0 | 8 | 0 | 高运 | 四川省 | 高运 | 高运 | <ID_MASKED> | 0 | 0 || 202509 | 21206 | 四川共创盛世商贸 | 20250414 | 291 | 580 | 16 | 15 | 4 | 6 | 高运 | 四川省 | None | 高运 | <PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED> || 202507 | 21206 | 四川共创盛世商贸 | 20250414 | 449 | 89 | 14 | 11 | 7 | 7 | 高运 | 四川省 | None | 高运 | <PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED>,月份 | 商业开店日期,月份:2024-12-01..2026-07-01 | 商业开店日期:2023-01-12..2026-07-17,unknown_pending_business_confirmation,供应商ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,xlsx,106261,2026-07-22T16:00:55,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业每月GMV,39,58,供应商ID | 供应商名称 | 供应商证件名称 | 供应商省份 | 供应商城市 | 商业类型 | 商业开店日期 | 商业首单日期 | 状态 | a202607 | a202606 | a202605 | a202604 | a202603 | a202602 | a202601 | a202512 | a202511 | a202510 | a202509 | a202508 | a202507 | a202506 | a202505 | a202504 | a202503 | a202502 | a202501 | a202412 | a202411 | a202410 | a202409 | a202408 | a202407 | a202406 | a202405 | a202404 | a202403 | a202402 | a202401 | a202312 | a202311 | a202310 | a202309 | a202308 | a202307 | a202306 | a202305 | a202304 | a202303 | a202302 | a202301 | 商务对接人 | 简称 | 运营名称 | 对应人 | 主店铺ID | 合并统计店铺,11628 | 子钦医疗 | 子钦医疗器械（重庆）股份有限公司 | 重庆市 | 重庆市 | None | 20230112 | 20230707 | 有效 | 316.2 | 1181 | 300 | 528 | 2176 | 1478 | 664 | 984 | 210 | 210 | 64 | 845 | 1398 | 906 | 175 | 745 | 613 | 1345 | 2055 | 175 | 1763 | 3198.8 | 2267 | 2305.9 | 4457.9 | 3969.42 | 1632.9 | 1848.9 | 1900.9 | 2435.34 | 4624.75 | 849.54 | 977.58 | 325.24 | 314.95 | 0 | 100 | 0 | 0 | 0 | 0 | 0 | 0 | 高运 | 子钦医疗 | None | 高运 | 11628 | 子钦医疗 || 21117 | 四川赤泉甘木生物科技 | 四川赤泉甘木生物科技有限公司 | 四川省 | 成都市 | None | 20250407 | 20250806 | 即将上架 | None | None | None | None | None | None | 753.97 | 812 | 3305.95 | 6072.6 | 1740 | 2950 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 高运 | 四川赤泉甘木生物科技 | 高运 | 高运 | 21117 | 四川赤泉甘木生物科技 || 21206 | 四川共创盛世商贸 | 四川共创盛世商贸有限公司 | 四川省 | 成都市 | None | 20250414 | 20250513 | 即将上架 | 1759.29 | 318553.35 | 288037.08 | 208811.94 | 292587.04 | 120386.2 | 106946.81 | 52606 | 89642.26 | 39036.46 | 58450.55 | 126189.06 | 94487.05 | 16273.3 | 280.4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 高运 | 四川共创盛世商贸 | None | 高运 | 21206 | 四川共创盛世商贸,商业开店日期 | 商业首单日期,商业开店日期:2023-01-12..2026-07-17 | 商业首单日期:2023-07-07..2026-07-21,unknown_pending_business_confirmation,供应商ID | 主店铺ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,xlsx,106261,2026-07-22T16:00:55,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业情况,30,30,供应商ID | 简称 | 供应商省份 | 状态 | 商业保证金 | 实时在架sku数 | 主店铺ID | 月份 | GMV | 之前月份的峰值 | 在架天数5天以上sku数 | 月份差 | 商务对接人 | 动销店数 | 分店GMV | 新开有效 | 一线品牌品类gmv | 非重点品gmv | 之前月份的非重点品峰值 | 之前月份的重点品峰值 | 非重点品增量gmv | 重点品增量gmv | 保证金水平 | 有效计件 | 商业类型 | 开店月份 | 首单月份 | 增量分享标记 | 当月是否5万 | 预估五万达成,23871 | 好品惠 | 广东省 | 有效 | 50000 | 37 | 23871 | 2026-07 | 8401.64 | 9930.24 | 37 | 5 | 高运 | 30 | 8401.64 | 无效 | 6525.809999999999 | 1875.830000000001 | 1128.6 | 8801.64 | 747.2300000000005 | 0 | 50000 | 0 | 品牌店 | 2026-01 | 2026-02 | 0 | 0 | 0 || 24075 | 好尔思健康 | 四川省 | 有效 | 20000 | 738 | 22917 | 2026-07 | 240366.99 | 558654.71 | 762 | 5 | 高运 | 431 | 61834.66 | 无效 | 214885.86 | 25481.13 | 73409.32999999996 | 485245.38 | 0 | 0 | 20000 | 0 | 分店 | 2026-01 | 2026-01 | 0 | 1 | 1 || 24236 | 重庆即美购供应链管理 | 重庆市 | 有效 | 100000 | 31 | 24236 | 2026-07 | 460.66 | 1496.82 | 32 | 3 | 高运 | 9 | 460.66 | 无效 | 128.7 | 331.96 | 702.5 | 1264.06 | 0 | 0 | 20000 | 0 | 特殊政策新店 | 2026-03 | 2026-03 | 0 | 0 | 0,月份 | 开店月份 | 首单月份,月份:2026-07-01..2026-07-01 | 开店月份:2026-01-01..2026-07-01 | 首单月份:2026-01-01..2026-07-01,unknown_pending_business_confirmation,供应商ID | 主店铺ID,2,False,Workbook sheet profiled locally; no source rows copied to output.
